timestamp,temp,wind_speed_100m,wind_direction_100m
2023-01-01 00:00:00+00:00,10.2,1.49,250.0
2023-01-01 01:00:00+00:00,10.1,1.14,308.0
2023-01-01 02:00:00+00:00,9.9,0.5,360.0
2023-01-01 03:00:00+00:00,9.8,0.92,103.0
2023-01-01 04:00:00+00:00,9.7,1.77,137.0
2023-01-01 05:00:00+00:00,9.8,2.33,155.0
2023-01-01 06:00:00+00:00,9.7,2.56,149.0
2023-01-01 07:00:00+00:00,9.7,2.06,151.0
2023-01-01 08:00:00+00:00,10.2,1.24,166.0
2023-01-01 09:00:00+00:00,10.9,1.02,169.0
2023-01-01 10:00:00+00:00,11.6,1.66,155.0
2023-01-01 11:00:00+00:00,11.9,1.94,168.0
2023-01-01 12:00:00+00:00,11.7,2.3,178.0
2023-01-01 13:00:00+00:00,11.9,2.57,167.0
2023-01-01 14:00:00+00:00,11.4,2.3,180.0
2023-01-01 15:00:00+00:00,11.0,1.5,176.0
2023-01-01 16:00:00+00:00,9.9,1.08,158.0
2023-01-01 17:00:00+00:00,10.1,1.58,145.0
2023-01-01 18:00:00+00:00,9.6,2.33,155.0
2023-01-01 19:00:00+00:00,9.4,2.72,163.0
2023-01-01 20:00:00+00:00,9.4,2.24,170.0
2023-01-01 21:00:00+00:00,9.4,1.84,167.0
2023-01-01 22:00:00+00:00,9.6,1.53,169.0
2023-01-01 23:00:00+00:00,9.6,1.24,166.0
2023-01-02 00:00:00+00:00,10.1,1.28,231.0
2023-01-02 01:00:00+00:00,10.0,1.33,257.0
2023-01-02 02:00:00+00:00,9.9,0.8,270.0
2023-01-02 03:00:00+00:00,9.6,0.28,315.0
2023-01-02 04:00:00+00:00,9.6,0.51,101.0
2023-01-02 05:00:00+00:00,9.6,0.86,144.0
2023-01-02 06:00:00+00:00,9.6,1.3,184.0
2023-01-02 07:00:00+00:00,9.6,1.78,218.0
2023-01-02 08:00:00+00:00,9.9,2.08,235.0
2023-01-02 09:00:00+00:00,10.1,1.84,229.0
2023-01-02 10:00:00+00:00,10.2,1.84,225.0
2023-01-02 11:00:00+00:00,10.4,1.77,227.0
2023-01-02 12:00:00+00:00,11.4,2.83,212.0
2023-01-02 13:00:00+00:00,11.2,3.42,218.0
2023-01-02 14:00:00+00:00,11.1,3.0,217.0
2023-01-02 15:00:00+00:00,10.6,2.34,220.0
2023-01-02 16:00:00+00:00,10.1,1.35,222.0
2023-01-02 17:00:00+00:00,10.2,0.82,256.0
2023-01-02 18:00:00+00:00,10.1,0.95,288.0
2023-01-02 19:00:00+00:00,9.9,0.86,306.0
2023-01-02 20:00:00+00:00,9.6,1.0,307.0
2023-01-02 21:00:00+00:00,9.5,1.39,300.0
2023-01-02 22:00:00+00:00,9.4,1.0,307.0
2023-01-02 23:00:00+00:00,9.4,0.5,323.0
2023-01-03 00:00:00+00:00,10.1,1.48,332.0
2023-01-03 01:00:00+00:00,10.1,0.78,310.0
2023-01-03 02:00:00+00:00,10.1,0.1,180.0
2023-01-03 03:00:00+00:00,9.9,0.51,169.0
2023-01-03 04:00:00+00:00,9.9,0.73,196.0
2023-01-03 05:00:00+00:00,9.8,0.82,166.0
2023-01-03 06:00:00+00:00,9.8,1.1,175.0
2023-01-03 07:00:00+00:00,9.8,1.2,185.0
2023-01-03 08:00:00+00:00,9.9,1.0,186.0
2023-01-03 09:00:00+00:00,10.2,0.57,225.0
2023-01-03 10:00:00+00:00,10.8,0.63,252.0
2023-01-03 11:00:00+00:00,11.0,0.22,207.0
2023-01-03 12:00:00+00:00,11.9,0.82,166.0
2023-01-03 13:00:00+00:00,12.2,1.4,176.0
2023-01-03 14:00:00+00:00,12.1,1.22,171.0
2023-01-03 15:00:00+00:00,11.7,1.26,162.0
2023-01-03 16:00:00+00:00,10.6,1.0,174.0
2023-01-03 17:00:00+00:00,10.8,0.54,158.0
2023-01-03 18:00:00+00:00,10.4,0.22,117.0
2023-01-03 19:00:00+00:00,9.3,0.45,63.0
2023-01-03 20:00:00+00:00,7.9,0.82,14.0
2023-01-03 21:00:00+00:00,7.9,0.45,27.0
2023-01-03 22:00:00+00:00,7.8,0.1,180.0
2023-01-03 23:00:00+00:00,7.9,0.78,50.0
2023-01-04 00:00:00+00:00,7.9,0.6,360.0
2023-01-04 01:00:00+00:00,8.6,1.2,355.0
2023-01-04 02:00:00+00:00,8.4,1.27,45.0
2023-01-04 03:00:00+00:00,8.1,2.4,92.0
2023-01-04 04:00:00+00:00,8.9,2.22,82.0
2023-01-04 05:00:00+00:00,8.2,2.14,79.0
2023-01-04 06:00:00+00:00,8.1,1.26,72.0
2023-01-04 07:00:00+00:00,8.2,1.2,85.0
2023-01-04 08:00:00+00:00,8.6,1.24,76.0
2023-01-04 09:00:00+00:00,9.9,1.03,61.0
2023-01-04 10:00:00+00:00,11.3,0.4,180.0
2023-01-04 11:00:00+00:00,12.3,1.0,233.0
2023-01-04 12:00:00+00:00,13.9,0.63,198.0
2023-01-04 13:00:00+00:00,14.1,1.17,239.0
2023-01-04 14:00:00+00:00,13.2,2.38,248.0
2023-01-04 15:00:00+00:00,10.8,2.89,256.0
2023-01-04 16:00:00+00:00,7.6,1.7,225.0
2023-01-04 17:00:00+00:00,8.2,2.64,151.0
2023-01-04 18:00:00+00:00,7.6,3.28,149.0
2023-01-04 19:00:00+00:00,7.8,3.4,156.0
2023-01-04 20:00:00+00:00,8.1,3.44,154.0
2023-01-04 21:00:00+00:00,8.3,2.58,144.0
2023-01-04 22:00:00+00:00,8.4,2.77,154.0
2023-01-04 23:00:00+00:00,8.4,3.09,155.0
2023-01-05 00:00:00+00:00,9.4,2.92,186.0
2023-01-05 01:00:00+00:00,9.4,1.9,183.0
2023-01-05 02:00:00+00:00,9.1,2.27,221.0
2023-01-05 03:00:00+00:00,8.9,3.06,218.0
2023-01-05 04:00:00+00:00,8.9,3.34,219.0
2023-01-05 05:00:00+00:00,9.0,3.27,203.0
2023-01-05 06:00:00+00:00,9.0,3.23,202.0
2023-01-05 07:00:00+00:00,8.9,2.82,197.0
2023-01-05 08:00:00+00:00,9.1,2.67,193.0
2023-01-05 09:00:00+00:00,9.1,2.72,174.0
2023-01-05 10:00:00+00:00,9.4,2.65,169.0
2023-01-05 11:00:00+00:00,9.5,2.72,174.0
2023-01-05 12:00:00+00:00,9.6,2.85,162.0
2023-01-05 13:00:00+00:00,9.7,3.13,163.0
2023-01-05 14:00:00+00:00,9.6,2.73,172.0
2023-01-05 15:00:00+00:00,9.2,2.31,162.0
2023-01-05 16:00:00+00:00,8.9,2.42,142.0
2023-01-05 17:00:00+00:00,8.6,2.06,119.0
2023-01-05 18:00:00+00:00,7.6,2.1,115.0
2023-01-05 19:00:00+00:00,6.9,2.11,121.0
2023-01-05 20:00:00+00:00,7.6,1.91,137.0
2023-01-05 21:00:00+00:00,7.8,1.92,141.0
2023-01-05 22:00:00+00:00,8.5,1.77,137.0
2023-01-05 23:00:00+00:00,8.6,1.91,137.0
2023-01-06 00:00:00+00:00,7.8,2.06,104.0
2023-01-06 01:00:00+00:00,8.4,3.6,88.0
2023-01-06 02:00:00+00:00,6.6,3.28,121.0
2023-01-06 03:00:00+00:00,5.9,2.0,127.0
2023-01-06 04:00:00+00:00,5.8,1.46,106.0
2023-01-06 05:00:00+00:00,4.3,0.1,270.0
2023-01-06 06:00:00+00:00,3.5,0.58,211.0
2023-01-06 07:00:00+00:00,3.3,0.5,127.0
2023-01-06 08:00:00+00:00,5.1,0.76,67.0
2023-01-06 09:00:00+00:00,8.9,0.71,8.0
2023-01-06 10:00:00+00:00,10.7,1.13,315.0
2023-01-06 11:00:00+00:00,11.5,1.12,280.0
2023-01-06 12:00:00+00:00,12.1,1.92,219.0
2023-01-06 13:00:00+00:00,12.1,2.57,193.0
2023-01-06 14:00:00+00:00,11.4,2.91,184.0
2023-01-06 15:00:00+00:00,10.5,2.9,182.0
2023-01-06 16:00:00+00:00,9.1,2.62,187.0
2023-01-06 17:00:00+00:00,9.6,1.65,194.0
2023-01-06 18:00:00+00:00,9.1,0.28,315.0
2023-01-06 19:00:00+00:00,8.8,1.17,59.0
2023-01-06 20:00:00+00:00,8.5,1.81,96.0
2023-01-06 21:00:00+00:00,8.4,1.94,102.0
2023-01-06 22:00:00+00:00,8.1,2.35,102.0
2023-01-06 23:00:00+00:00,8.6,3.23,106.0
2023-01-07 00:00:00+00:00,8.5,0.85,69.0
2023-01-07 01:00:00+00:00,8.9,0.92,49.0
2023-01-07 02:00:00+00:00,9.1,1.22,55.0
2023-01-07 03:00:00+00:00,8.4,1.36,54.0
2023-01-07 04:00:00+00:00,7.9,1.14,52.0
2023-01-07 05:00:00+00:00,7.9,0.91,84.0
2023-01-07 06:00:00+00:00,7.9,1.03,151.0
2023-01-07 07:00:00+00:00,7.7,2.01,174.0
2023-01-07 08:00:00+00:00,8.8,2.1,180.0
2023-01-07 09:00:00+00:00,9.3,1.9,180.0
2023-01-07 10:00:00+00:00,9.4,2.12,188.0
2023-01-07 11:00:00+00:00,9.3,2.18,196.0
2023-01-07 12:00:00+00:00,10.6,0.5,270.0
2023-01-07 13:00:00+00:00,10.6,1.34,207.0
2023-01-07 14:00:00+00:00,10.1,2.47,212.0
2023-01-07 15:00:00+00:00,9.4,2.91,207.0
2023-01-07 16:00:00+00:00,8.9,3.33,213.0
2023-01-07 17:00:00+00:00,7.8,3.18,224.0
2023-01-07 18:00:00+00:00,7.5,2.83,222.0
2023-01-07 19:00:00+00:00,7.9,2.2,231.0
2023-01-07 20:00:00+00:00,7.8,1.08,292.0
2023-01-07 21:00:00+00:00,7.7,1.1,360.0
2023-01-07 22:00:00+00:00,7.6,1.3,32.0
2023-01-07 23:00:00+00:00,7.4,1.49,70.0
2023-01-08 00:00:00+00:00,8.4,1.92,242.0
2023-01-08 01:00:00+00:00,8.4,0.85,249.0
2023-01-08 02:00:00+00:00,7.6,0.6,360.0
2023-01-08 03:00:00+00:00,7.5,1.82,99.0
2023-01-08 04:00:00+00:00,6.2,1.92,129.0
2023-01-08 05:00:00+00:00,5.8,2.05,133.0
2023-01-08 06:00:00+00:00,7.1,1.7,135.0
2023-01-08 07:00:00+00:00,7.4,1.14,128.0
2023-01-08 08:00:00+00:00,7.8,0.76,113.0
2023-01-08 09:00:00+00:00,8.1,0.81,60.0
2023-01-08 10:00:00+00:00,8.4,0.14,45.0
2023-01-08 11:00:00+00:00,8.9,0.85,21.0
2023-01-08 12:00:00+00:00,8.4,1.34,333.0
2023-01-08 13:00:00+00:00,8.4,1.8,3.0
2023-01-08 14:00:00+00:00,8.2,2.61,32.0
2023-01-08 15:00:00+00:00,8.4,2.19,47.0
2023-01-08 16:00:00+00:00,8.4,1.2,85.0
2023-01-08 17:00:00+00:00,8.4,1.7,90.0
2023-01-08 18:00:00+00:00,8.6,2.72,107.0
2023-01-08 19:00:00+00:00,9.1,5.1,116.0
2023-01-08 20:00:00+00:00,9.8,5.37,135.0
2023-01-08 21:00:00+00:00,10.6,6.74,165.0
2023-01-08 22:00:00+00:00,11.1,8.2,171.0
2023-01-08 23:00:00+00:00,11.1,8.58,172.0
2023-01-09 00:00:00+00:00,11.1,9.24,167.0
2023-01-09 01:00:00+00:00,10.9,8.25,161.0
2023-01-09 02:00:00+00:00,10.4,4.27,123.0
2023-01-09 03:00:00+00:00,10.4,5.26,141.0
2023-01-09 04:00:00+00:00,10.2,4.58,126.0
2023-01-09 05:00:00+00:00,9.8,3.41,87.0
2023-01-09 06:00:00+00:00,9.9,3.72,121.0
2023-01-09 07:00:00+00:00,11.0,7.1,178.0
2023-01-09 08:00:00+00:00,11.6,5.87,189.0
2023-01-09 09:00:00+00:00,11.9,5.12,186.0
2023-01-09 10:00:00+00:00,12.1,4.22,175.0
2023-01-09 11:00:00+00:00,11.8,3.85,171.0
2023-01-09 12:00:00+00:00,11.9,1.12,297.0
2023-01-09 13:00:00+00:00,10.9,2.22,36.0
2023-01-09 14:00:00+00:00,11.1,3.31,25.0
2023-01-09 15:00:00+00:00,10.4,7.69,77.0
2023-01-09 16:00:00+00:00,8.7,5.28,71.0
2023-01-09 17:00:00+00:00,8.6,6.86,31.0
2023-01-09 18:00:00+00:00,7.8,5.38,18.0
2023-01-09 19:00:00+00:00,7.6,3.76,17.0
2023-01-09 20:00:00+00:00,7.3,3.49,24.0
2023-01-09 21:00:00+00:00,7.2,4.05,57.0
2023-01-09 22:00:00+00:00,6.8,2.98,50.0
2023-01-09 23:00:00+00:00,6.4,1.94,55.0
2023-01-10 00:00:00+00:00,7.4,1.8,183.0
2023-01-10 01:00:00+00:00,8.1,2.58,234.0
2023-01-10 02:00:00+00:00,8.0,2.38,255.0
2023-01-10 03:00:00+00:00,7.1,1.61,240.0
2023-01-10 04:00:00+00:00,6.6,1.17,239.0
2023-01-10 05:00:00+00:00,6.4,1.78,218.0
2023-01-10 06:00:00+00:00,6.2,1.5,180.0
2023-01-10 07:00:00+00:00,5.9,1.03,151.0
2023-01-10 08:00:00+00:00,6.7,2.24,100.0
2023-01-10 09:00:00+00:00,8.6,1.92,99.0
2023-01-10 10:00:00+00:00,10.1,0.73,74.0
2023-01-10 11:00:00+00:00,11.2,0.86,306.0
2023-01-10 12:00:00+00:00,12.6,1.53,259.0
2023-01-10 13:00:00+00:00,12.7,3.01,266.0
2023-01-10 14:00:00+00:00,12.2,2.84,280.0
2023-01-10 15:00:00+00:00,10.1,2.95,298.0
2023-01-10 16:00:00+00:00,8.2,6.02,312.0
2023-01-10 17:00:00+00:00,7.0,6.0,330.0
2023-01-10 18:00:00+00:00,6.1,5.66,343.0
2023-01-10 19:00:00+00:00,4.1,4.02,19.0
2023-01-10 20:00:00+00:00,2.7,2.86,65.0
2023-01-10 21:00:00+00:00,0.9,1.36,107.0
2023-01-10 22:00:00+00:00,0.4,0.5,37.0
2023-01-10 23:00:00+00:00,0.2,1.0,84.0
2023-01-11 00:00:00+00:00,1.0,1.8,93.0
2023-01-11 01:00:00+00:00,1.0,0.94,58.0
2023-01-11 02:00:00+00:00,1.1,1.35,132.0
2023-01-11 03:00:00+00:00,-0.3,2.1,270.0
2023-01-11 04:00:00+00:00,0.6,0.73,254.0
2023-01-11 05:00:00+00:00,0.9,0.0,270.0
2023-01-11 06:00:00+00:00,0.7,0.71,98.0
2023-01-11 07:00:00+00:00,1.9,1.44,124.0
2023-01-11 08:00:00+00:00,4.2,1.44,124.0
2023-01-11 09:00:00+00:00,7.1,1.21,114.0
2023-01-11 10:00:00+00:00,9.2,0.85,135.0
2023-01-11 11:00:00+00:00,9.6,1.0,186.0
2023-01-11 12:00:00+00:00,10.8,0.72,304.0
2023-01-11 13:00:00+00:00,10.7,0.36,304.0
2023-01-11 14:00:00+00:00,10.4,0.22,117.0
2023-01-11 15:00:00+00:00,9.4,0.14,135.0
2023-01-11 16:00:00+00:00,7.6,0.73,344.0
2023-01-11 17:00:00+00:00,4.4,1.64,52.0
2023-01-11 18:00:00+00:00,3.0,0.9,90.0
2023-01-11 19:00:00+00:00,2.2,0.6,180.0
2023-01-11 20:00:00+00:00,2.2,0.28,45.0
2023-01-11 21:00:00+00:00,2.5,0.78,50.0
2023-01-11 22:00:00+00:00,2.8,0.72,124.0
2023-01-11 23:00:00+00:00,3.3,0.58,149.0
2023-01-12 00:00:00+00:00,5.4,1.58,288.0
2023-01-12 01:00:00+00:00,5.6,3.9,1.0
2023-01-12 02:00:00+00:00,5.1,2.05,43.0
2023-01-12 03:00:00+00:00,5.2,2.6,74.0
2023-01-12 04:00:00+00:00,5.2,1.96,105.0
2023-01-12 05:00:00+00:00,5.9,1.25,151.0
2023-01-12 06:00:00+00:00,4.9,1.57,153.0
2023-01-12 07:00:00+00:00,3.2,1.0,264.0
2023-01-12 08:00:00+00:00,5.1,1.66,295.0
2023-01-12 09:00:00+00:00,7.3,0.14,225.0
2023-01-12 10:00:00+00:00,9.1,1.61,300.0
2023-01-12 11:00:00+00:00,10.8,1.75,329.0
2023-01-12 12:00:00+00:00,12.9,1.94,305.0
2023-01-12 13:00:00+00:00,12.9,2.56,301.0
2023-01-12 14:00:00+00:00,12.1,2.9,314.0
2023-01-12 15:00:00+00:00,9.9,3.06,322.0
2023-01-12 16:00:00+00:00,10.3,1.49,340.0
2023-01-12 17:00:00+00:00,9.3,0.14,315.0
2023-01-12 18:00:00+00:00,6.2,0.92,167.0
2023-01-12 19:00:00+00:00,5.2,1.14,142.0
2023-01-12 20:00:00+00:00,4.3,0.94,122.0
2023-01-12 21:00:00+00:00,6.7,0.32,162.0
2023-01-12 22:00:00+00:00,5.1,0.92,103.0
2023-01-12 23:00:00+00:00,4.3,1.75,114.0
2023-01-13 00:00:00+00:00,4.9,1.97,114.0
2023-01-13 01:00:00+00:00,5.4,2.42,114.0
2023-01-13 02:00:00+00:00,5.8,2.41,132.0
2023-01-13 03:00:00+00:00,6.2,1.61,120.0
2023-01-13 04:00:00+00:00,5.4,2.1,93.0
2023-01-13 05:00:00+00:00,7.0,1.89,122.0
2023-01-13 06:00:00+00:00,4.7,2.28,119.0
2023-01-13 07:00:00+00:00,4.3,3.31,115.0
2023-01-13 08:00:00+00:00,6.6,3.42,128.0
2023-01-13 09:00:00+00:00,8.9,2.56,129.0
2023-01-13 10:00:00+00:00,9.9,2.0,127.0
2023-01-13 11:00:00+00:00,10.9,1.77,137.0
2023-01-13 12:00:00+00:00,11.3,1.94,215.0
2023-01-13 13:00:00+00:00,11.1,1.2,222.0
2023-01-13 14:00:00+00:00,10.9,0.5,127.0
2023-01-13 15:00:00+00:00,9.1,1.7,87.0
2023-01-13 16:00:00+00:00,6.9,1.62,68.0
2023-01-13 17:00:00+00:00,5.1,1.08,56.0
2023-01-13 18:00:00+00:00,4.3,1.51,82.0
2023-01-13 19:00:00+00:00,4.1,1.32,99.0
2023-01-13 20:00:00+00:00,4.1,1.08,34.0
2023-01-13 21:00:00+00:00,4.9,1.42,51.0
2023-01-13 22:00:00+00:00,4.6,2.02,123.0
2023-01-13 23:00:00+00:00,3.4,3.52,145.0
2023-01-14 00:00:00+00:00,3.8,1.73,80.0
2023-01-14 01:00:00+00:00,3.5,0.72,124.0
2023-01-14 02:00:00+00:00,2.4,2.41,42.0
2023-01-14 03:00:00+00:00,3.7,3.2,90.0
2023-01-14 04:00:00+00:00,2.8,3.59,103.0
2023-01-14 05:00:00+00:00,1.9,2.62,97.0
2023-01-14 06:00:00+00:00,0.8,1.3,94.0
2023-01-14 07:00:00+00:00,0.8,1.44,124.0
2023-01-14 08:00:00+00:00,4.1,0.14,225.0
2023-01-14 09:00:00+00:00,7.1,0.28,225.0
2023-01-14 10:00:00+00:00,9.6,0.28,225.0
2023-01-14 11:00:00+00:00,10.9,1.2,275.0
2023-01-14 12:00:00+00:00,12.6,1.1,355.0
2023-01-14 13:00:00+00:00,12.9,1.86,306.0
2023-01-14 14:00:00+00:00,12.4,1.7,298.0
2023-01-14 15:00:00+00:00,9.6,2.02,279.0
2023-01-14 16:00:00+00:00,7.7,2.32,277.0
2023-01-14 17:00:00+00:00,6.4,0.61,351.0
2023-01-14 18:00:00+00:00,4.6,0.78,40.0
2023-01-14 19:00:00+00:00,4.1,0.86,36.0
2023-01-14 20:00:00+00:00,3.5,1.0,90.0
2023-01-14 21:00:00+00:00,2.2,1.0,143.0
2023-01-14 22:00:00+00:00,2.7,1.51,98.0
2023-01-14 23:00:00+00:00,2.4,2.41,95.0
2023-01-15 00:00:00+00:00,4.3,2.3,124.0
2023-01-15 01:00:00+00:00,6.1,1.7,152.0
2023-01-15 02:00:00+00:00,4.8,1.92,129.0
2023-01-15 03:00:00+00:00,3.8,2.33,100.0
2023-01-15 04:00:00+00:00,4.0,2.57,103.0
2023-01-15 05:00:00+00:00,5.7,3.09,115.0
2023-01-15 06:00:00+00:00,6.1,2.68,117.0
2023-01-15 07:00:00+00:00,7.0,2.42,114.0
2023-01-15 08:00:00+00:00,7.9,2.73,118.0
2023-01-15 09:00:00+00:00,9.4,3.06,142.0
2023-01-15 10:00:00+00:00,10.6,3.96,190.0
2023-01-15 11:00:00+00:00,10.1,4.06,218.0
2023-01-15 12:00:00+00:00,10.1,2.78,232.0
2023-01-15 13:00:00+00:00,8.9,2.55,244.0
2023-01-15 14:00:00+00:00,8.1,2.1,270.0
2023-01-15 15:00:00+00:00,7.6,1.55,255.0
2023-01-15 16:00:00+00:00,7.3,0.5,270.0
2023-01-15 17:00:00+00:00,7.1,1.71,7.0
2023-01-15 18:00:00+00:00,7.2,2.34,70.0
2023-01-15 19:00:00+00:00,7.6,2.94,80.0
2023-01-15 20:00:00+00:00,7.9,3.21,86.0
2023-01-15 21:00:00+00:00,7.8,1.63,79.0
2023-01-15 22:00:00+00:00,7.8,1.53,79.0
2023-01-15 23:00:00+00:00,7.9,5.28,29.0
2023-01-16 00:00:00+00:00,9.2,2.97,312.0
2023-01-16 01:00:00+00:00,7.6,11.4,35.0
2023-01-16 02:00:00+00:00,5.5,12.63,49.0
2023-01-16 03:00:00+00:00,5.0,8.86,62.0
2023-01-16 04:00:00+00:00,5.8,9.0,60.0
2023-01-16 05:00:00+00:00,6.2,9.85,75.0
2023-01-16 06:00:00+00:00,6.4,7.34,73.0
2023-01-16 07:00:00+00:00,6.1,3.98,65.0
2023-01-16 08:00:00+00:00,6.7,4.22,68.0
2023-01-16 09:00:00+00:00,7.2,4.02,63.0
2023-01-16 10:00:00+00:00,7.3,3.58,63.0
2023-01-16 11:00:00+00:00,7.9,3.98,72.0
2023-01-16 12:00:00+00:00,8.1,2.72,107.0
2023-01-16 13:00:00+00:00,8.7,3.12,130.0
2023-01-16 14:00:00+00:00,8.9,2.77,139.0
2023-01-16 15:00:00+00:00,8.2,4.34,172.0
2023-01-16 16:00:00+00:00,6.9,5.2,180.0
2023-01-16 17:00:00+00:00,6.9,3.85,171.0
2023-01-16 18:00:00+00:00,7.2,3.57,169.0
2023-01-16 19:00:00+00:00,7.4,7.8,203.0
2023-01-16 20:00:00+00:00,7.1,3.58,234.0
2023-01-16 21:00:00+00:00,6.7,1.9,270.0
2023-01-16 22:00:00+00:00,6.3,1.84,61.0
2023-01-16 23:00:00+00:00,6.2,2.02,110.0
2023-01-17 00:00:00+00:00,5.3,6.05,112.0
2023-01-17 01:00:00+00:00,5.1,5.49,123.0
2023-01-17 02:00:00+00:00,4.9,3.0,116.0
2023-01-17 03:00:00+00:00,4.7,3.21,95.0
2023-01-17 04:00:00+00:00,2.3,2.86,126.0
2023-01-17 05:00:00+00:00,2.2,3.12,130.0
2023-01-17 06:00:00+00:00,3.5,3.24,146.0
2023-01-17 07:00:00+00:00,2.5,2.3,146.0
2023-01-17 08:00:00+00:00,5.3,3.44,98.0
2023-01-17 09:00:00+00:00,7.2,3.89,134.0
2023-01-17 10:00:00+00:00,7.9,2.06,104.0
2023-01-17 11:00:00+00:00,7.9,3.89,46.0
2023-01-17 12:00:00+00:00,8.4,4.13,122.0
2023-01-17 13:00:00+00:00,7.2,4.61,77.0
2023-01-17 14:00:00+00:00,5.8,4.32,42.0
2023-01-17 15:00:00+00:00,6.0,4.3,78.0
2023-01-17 16:00:00+00:00,5.9,2.75,10.0
2023-01-17 17:00:00+00:00,5.8,1.39,21.0
2023-01-17 18:00:00+00:00,5.8,4.48,61.0
2023-01-17 19:00:00+00:00,5.8,4.72,69.0
2023-01-17 20:00:00+00:00,5.9,2.89,76.0
2023-01-17 21:00:00+00:00,5.1,3.05,328.0
2023-01-17 22:00:00+00:00,5.2,3.2,39.0
2023-01-17 23:00:00+00:00,5.7,3.52,75.0
2023-01-18 00:00:00+00:00,4.8,3.45,73.0
2023-01-18 01:00:00+00:00,5.1,2.14,169.0
2023-01-18 02:00:00+00:00,5.3,2.47,159.0
2023-01-18 03:00:00+00:00,5.1,2.67,167.0
2023-01-18 04:00:00+00:00,5.4,2.18,196.0
2023-01-18 05:00:00+00:00,5.3,1.17,250.0
2023-01-18 06:00:00+00:00,5.1,1.2,90.0
2023-01-18 07:00:00+00:00,4.1,2.06,119.0
2023-01-18 08:00:00+00:00,5.8,2.55,132.0
2023-01-18 09:00:00+00:00,6.8,2.3,124.0
2023-01-18 10:00:00+00:00,7.7,1.88,155.0
2023-01-18 11:00:00+00:00,6.5,3.8,145.0
2023-01-18 12:00:00+00:00,5.0,1.2,185.0
2023-01-18 13:00:00+00:00,5.2,4.36,127.0
2023-01-18 14:00:00+00:00,6.2,3.47,123.0
2023-01-18 15:00:00+00:00,6.2,2.3,90.0
2023-01-18 16:00:00+00:00,4.6,3.12,50.0
2023-01-18 17:00:00+00:00,4.5,5.04,76.0
2023-01-18 18:00:00+00:00,4.6,5.72,71.0
2023-01-18 19:00:00+00:00,4.3,4.88,64.0
2023-01-18 20:00:00+00:00,4.2,5.1,79.0
2023-01-18 21:00:00+00:00,4.0,5.28,61.0
2023-01-18 22:00:00+00:00,4.0,5.44,58.0
2023-01-18 23:00:00+00:00,4.9,5.9,51.0
2023-01-19 00:00:00+00:00,3.8,4.06,10.0
2023-01-19 01:00:00+00:00,4.4,5.4,39.0
2023-01-19 02:00:00+00:00,4.6,5.92,68.0
2023-01-19 03:00:00+00:00,2.8,5.5,63.0
2023-01-19 04:00:00+00:00,4.6,5.66,42.0
2023-01-19 05:00:00+00:00,3.6,3.31,25.0
2023-01-19 06:00:00+00:00,4.2,2.62,18.0
2023-01-19 07:00:00+00:00,4.3,2.8,35.0
2023-01-19 08:00:00+00:00,4.8,2.1,357.0
2023-01-19 09:00:00+00:00,5.0,1.79,333.0
2023-01-19 10:00:00+00:00,5.8,1.7,315.0
2023-01-19 11:00:00+00:00,6.6,1.2,360.0
2023-01-19 12:00:00+00:00,5.2,7.12,61.0
2023-01-19 13:00:00+00:00,5.2,6.66,64.0
2023-01-19 14:00:00+00:00,5.3,6.41,67.0
2023-01-19 15:00:00+00:00,5.6,7.63,68.0
2023-01-19 16:00:00+00:00,5.0,7.47,74.0
2023-01-19 17:00:00+00:00,5.0,8.16,71.0
2023-01-19 18:00:00+00:00,4.5,7.88,75.0
2023-01-19 19:00:00+00:00,4.2,8.79,78.0
2023-01-19 20:00:00+00:00,4.2,8.73,77.0
2023-01-19 21:00:00+00:00,3.6,8.38,70.0
2023-01-19 22:00:00+00:00,3.7,8.79,71.0
2023-01-19 23:00:00+00:00,3.3,8.13,71.0
2023-01-20 00:00:00+00:00,4.4,8.79,73.0
2023-01-20 01:00:00+00:00,4.3,8.85,72.0
2023-01-20 02:00:00+00:00,4.1,7.62,71.0
2023-01-20 03:00:00+00:00,3.6,6.11,69.0
2023-01-20 04:00:00+00:00,1.9,4.92,63.0
2023-01-20 05:00:00+00:00,2.3,5.59,63.0
2023-01-20 06:00:00+00:00,2.4,5.47,50.0
2023-01-20 07:00:00+00:00,2.2,4.08,36.0
2023-01-20 08:00:00+00:00,3.8,2.59,28.0
2023-01-20 09:00:00+00:00,4.7,2.0,3.0
2023-01-20 10:00:00+00:00,5.2,2.47,21.0
2023-01-20 11:00:00+00:00,6.1,2.87,29.0
2023-01-20 12:00:00+00:00,6.8,4.33,50.0
2023-01-20 13:00:00+00:00,6.8,5.06,60.0
2023-01-20 14:00:00+00:00,6.2,5.1,64.0
2023-01-20 15:00:00+00:00,5.4,4.5,53.0
2023-01-20 16:00:00+00:00,4.6,4.64,37.0
2023-01-20 17:00:00+00:00,3.3,4.25,27.0
2023-01-20 18:00:00+00:00,2.0,4.79,23.0
2023-01-20 19:00:00+00:00,0.9,3.59,13.0
2023-01-20 20:00:00+00:00,2.0,1.6,360.0
2023-01-20 21:00:00+00:00,0.3,1.43,12.0
2023-01-20 22:00:00+00:00,-0.6,1.27,45.0
2023-01-20 23:00:00+00:00,-3.0,2.66,34.0
2023-01-21 00:00:00+00:00,0.1,5.5,25.0
